SGD SVRG NNAG NNAG+SVRG Epoch Lower1 Upper1 Lower2 Upper2 Lower3 Upper3 Lower4 Upper4
0.9677965936663053 0.9011368614214155 1.0013677302185835 0.6758645354662939 26 0.7372875666181915 1.1983056207144192 0.6786975432164021 1.1235761796264288 0.7629383507080068 1.2397971097291602 0.48256114317533 0.8691679277572577
0.9527113771366189 0.8878707672285913 0.9939137702078925 0.6789578913346579 27 0.7240061625782694 1.1814165916949684 0.6670777689100311 1.1086637655471514 0.7562923999714531 1.2315351404443318 0.48536716219323717 0.8725486204760786
0.9379729813588854 0.8647770315218155 0.9869480158971703 0.6498218562682648 28 0.7110402758712994 1.1649056868464716 0.6468747104973908 1.0826793525462401 0.7501061901470132 1.2237898416473274 0.4606034487609646 0.8390402637755651
0.9229957649374712 0.8485363912856793 0.9796710550575458 0.6259206142991095 29 0.6978809506078467 1.1481105792670956 0.6326739776283278 1.0643988049430306 0.743630766537777 1.2157113435773146 0.4403178965443999 0.8115233320538191
0.9089777621238128 0.8397727963450314 0.973138645986843 0.6280429524238534 30 0.6855789677372448 1.1323765565103807 0.6249520463052849 1.054593546384778 0.7378239246587722 1.2084533673149136 0.44209896583187347 0.8139869390158334
0.8943294737287951 0.83455295681458 0.966845599445693 0.6090645226923859 31 0.6727360056909131 1.1159229417666772 0.6203583758111155 1.0487475378180444 0.7322177203272202 1.2014734785641659 0.4259899824306886 0.7921390629540832
0.880802202043707 0.8210162186542587 0.9605561457536256 0.5928713255330844 32 0.6608921661062049 1.1007122379812089 0.6086562207220392 1.0333762165864782 0.7266341125124475 1.1944781789948038 0.4118762646630105 0.7738663864031583
0.867109477432335 0.7976876232915979 0.9549137055931037 0.5888802458972806 33 0.64891384006091 1.08530511480376 0.5883507319397867 1.0070245146434091 0.7216241814756126 1.1882032297105949 0.40873500743339297 0.7690254843611682
0.8537072779882289 0.7808892670990257 0.9488339797748478 0.5763252870925245 34 0.6372038194634206 1.070210736513037 0.5737471519937378 0.9880313822043136 0.716222513731499 1.1814454458181967 0.3978139314551187 0.7548366427299303
0.8407654624251301 0.7731536439350803 0.943105493630747 0.5371356072861825 35 0.6259068325556097 1.0556240922946505 0.5670183949266161 0.9792888929435446 0.711138753600991 1.175072233660503 0.36523424083775213 0.7090369737346128
0.828497736203625 0.7550234890731093 0.9376423502783944 0.5381002982883044 36 0.6152139207018492 1.0417815517054008 0.5513046280323517 0.958742350113867 0.7062810520578215 1.1690036484989672 0.36520949203053354 0.7109911045460753
0.8153160371800976 0.7400151027800025 0.9322749909385089 0.5812381776206939 37 0.6037321486908132 1.026899925669382 0.5383883299177188 0.9416418756422862 0.7015156043082498 1.163034377568768 0.4008042084065304 0.7616721468348573
0.8029765579878065 0.7330819601159723 0.927150297164917 0.5187646724026449 38 0.5930010620431556 1.0129520539324575 0.532284550440325 0.9338793697916196 0.696972110247562 1.1573284840822722 0.3496768297088389 0.687852515096451
0.7913408789507417 0.7211527974099455 0.9219363152542532 0.5224575518732866 39 0.5828905109336209 0.9997912469678625 0.5220716326890685 0.9202339621308225 0.6923450893574536 1.1515275411510528 0.35232896256761126 0.6925861411789619
0.7795814644192797 0.7107066207377197 0.9169894248647307 0.4999949561303382 40 0.5726855972108559 0.9864773316277035 0.5131023096868863 0.9083109317885532 0.6879560269469353 1.1460228227825262 0.33351019168169416 0.6664797205789822
0.7680377640192162 0.7087267954540832 0.9120878777921657 0.48405222224590877 41 0.5626801599949037 0.9733953680435287 0.5113394819502082 0.9061141089579583 0.6836075773035408 1.1405681782807906 0.32061887283657586 0.6474855716552417
0.7564748018313094 0.6850777969107299 0.907439855579525 0.512748474913561 42 0.5526652658700537 0.9602843377925652 0.4910536822506637 0.8791019115707961 0.6794917054609322 1.1353880056981178 0.3434675219526133 0.6820294278745087
0.7446912244419612 0.6775584507285788 0.9025693414537498 0.5151111962964467 43 0.5424765389599061 0.9469059099240164 0.48452052214538044 0.8705963793117771 0.6751852839182073 1.1299533989892923 0.3452118881909051 0.6850105044019884
0.7340839192499897 0.6640595072084833 0.8981030911150032 0.4802259673528811 44 0.5333176682860266 0.9348501702139529 0.47307259478377595 0.8550464196331906 0.6712382235276628 1.1249679587023436 0.31753722422506003 0.6429147104807021
0.7227005508683069 0.6586707612571051 0.8940657331872627 0.495892629942016 45 0.5234934666074459 0.9219076351291678 0.4683910193228611 0.8489505031913491 0.6676581609386757 1.1204733054358498 0.3294044655922309 0.6623807942918011
0.7114636110813568 0.6489112145093549 0.8893232174560695 0.4950634591043225 46 0.5138107959263094 0.9091164262364042 0.4600289757192131 0.8377934532994966 0.6634674241127649 1.115179010799374 0.32796640638127816 0.6621605118273668
0.7004790556790959 0.6271570309091483 0.8851600276215759 0.45855685865787593 47 0.5043561994149601 0.8966019119432316 0.4415364382980138 0.8127776235202828 0.6597926141674473 1.1105274410757044 0.29899568522821984 0.618118032087532
0.6899968800966241 0.6261995036478922 0.880902445203889 0.4402379222723948 48 0.49534785409899484 0.8846459060942533 0.4407488155057425 0.8116501917900419 0.6560381468495455 1.1057667435582326 0.2841817028211449 0.5962941417236447
0.6796962457373167 0.6333681137227188 0.8766331631890344 0.418262713214816 49 0.4865034143918172 0.8728890770828162 0.44655945788947604 0.8201767695559616 0.6522725941752386 1.1009937322028303 0.26602795870571805 0.570497467723914
0.6693320070424348 0.6238405263332454 0.8727571422257997 0.4121490453034068 50 0.47761611454387026 0.8610478995409994 0.4384282026595146 0.8092528500069762 0.6488577572662647 1.0966565271853346 0.2613800968706407 0.5629179937361729
0.6589219248870296 0.6002438957943482 0.868515770731832 0.43859192735808517 51 0.46870360038404846 0.8491402493900108 0.41843871696905977 0.7820490746196367 0.6451503067679464 1.0918812346957174 0.2826990460331459 0.5944848086830244
0.6491284082536503 0.5979529241609679 0.8644807554762381 0.3989739331666885 52 0.46032885311404814 0.8379279633932524 0.4164364797938108 0.779469368528125 0.6416032902093478 1.0873582207431285 0.2507848238320265 0.5471630425013505
0.6389818068527047 0.5810268336473523 0.8607029057734307 0.4342619636212774 53 0.4516645762506077 0.8262990374548016 0.4022778290157031 0.7597758382790015 0.6382912231049929 1.0831145884418685 0.27822486580010075 0.590299061442454
0.6286854296236697 0.5740385938159492 0.8570943852405414 0.42691968867264657 54 0.4428793125236232 0.8144915467237162 0.3963715449213686 0.7517056427105299 0.635131309533362 1.0790574609477206 0.2730087117044967 0.5808306656407964
0.6196933008425529 0.5808736265505976 0.8533605627505979 0.4240467839343164 55 0.4352214473330953 0.8041651543520105 0.4020857772518277 0.7596614758493675 0.63185316732138 1.074867958179816 0.2696161619248084 0.5784774059438244
0.6093878094468963 0.5944484802644194 0.8497790648123187 0.3827993922595344 56 0.4264545219068392 0.7923210969869534 0.4134180510937344 0.7754789094351044 0.628693406680942 1.0708647229436954 0.23694589976619707 0.5286528847528718
0.6001264034834741 0.5619476279982216 0.8456723340751264 0.3975145344250857 57 0.4185881046585296 0.7816647023084187 0.38597446681703773 0.7379207891794055 0.6250940880215399 1.066250580128713 0.24897385874068567 0.5460552101094858
0.5909413569809301 0.5447740142245576 0.842401725949381 0.3822882303879942 58 0.4107979766126443 0.7710847373492159 0.3715560813029204 0.7179919471461949 0.6222256333227238 1.0625778185760382 0.2363997015363078 0.5281767592396807
0.5816443258586823 0.5386362208887135 0.8388301339343458 0.3902918512054036 59 0.40291769266281063 0.760370959054554 0.36637945862227983 0.7108929831551473 0.6190945836663071 1.0585656842023845 0.2416106724901023 0.538973029920705
0.571551652911031 0.5343912895435415 0.8355641779263534 0.4019435260930787 60 0.3943835921032457 0.7487197137188164 0.3629286806916801 0.705853898395403 0.6162234036529488 1.054904952199758 0.251412866979148 0.5524741852070094
0.5636025221413358 0.5452524987880685 0.8322095380853053 0.36623162509125595 61 0.3876678209416927 0.7395372233409788 0.37186834555693454 0.7186366520192025 0.6132817653033231 1.0511373108672875 0.22317694197746074 0.5092863082050512
0.554243712915141 0.5169321015381904 0.8286941465666837 0.36725445903618553 62 0.379780906517732 0.7287065193125499 0.3481935628588416 0.6856706402175391 0.6102047130654714 1.047183580067896 0.2229582407588691 0.5115506773135019
0.5454610037453034 0.5029082712338633 0.825445223759736 0.3796394073918862 63 0.3723804199891082 0.7185415875014985 0.33650316351233295 0.6693133789553936 0.6073513029810308 1.043539144538441 0.23317833322868947 0.5261004815550829
0.5361485074586271 0.50753606868541 0.8223498896621837 0.38270979652757686 64 0.36455416005213886 0.7077428548651152 0.34011254712393013 0.6749595902468899 0.6046516560464009 1.0400481232779666 0.23581642244611614 0.5296031706090376
0.5276872346172934 0.5291176494849308 0.8189456374272513 0.3613795109788704 65 0.35744522776685617 0.6979292414677306 0.3566473025161043 0.7015879964537572 0.6016719879510497 1.036219286903453 0.21914675235814832 0.5036122695995925
0.5183015308330965 0.5191791672878863 0.8157760952649367 0.3384418453718715 66 0.3495821349343679 0.687020926731825 0.3495019523591075 0.688856382216665 0.5988769235716733 1.0326752669582 0.20121042042445816 0.47567327031928486
0.5103933047074491 0.4758637259940587 0.8128712793521565 0.3322705473931854 67 0.3429607694997855 0.6778258399151128 0.31383082953871827 0.6378966224493992 0.5963464162641735 1.0293961424401394 0.19602017973774044 0.46852091504863036
0.5020122895841403 0.46378247280464613 0.809660019757955 0.31690470484726113 68 0.33596252101781154 0.6680620581504692 0.30406140249284896 0.6235035431164433 0.5935207953968302 1.0257992441190797 0.1837281514703839 0.45008125822413836
0.49285536482930176 0.49512447039013174 0.8067073911885778 0.3586266639773422 69 0.3283229283131238 0.6573878013454797 0.32943569418019675 0.6608132466000667 0.5909361755670605 1.022478606810095 0.21608187681276708 0.5011714511419174
0.4855370375592156 0.48615110093237046 0.8035968177420708 0.3577360362657691 70 0.32223495687880443 0.6488391182396268 0.32190661500553996 0.650395586859201 0.5882124784867502 1.0189811569973914 0.2158253683344786 0.4996467041970596
0.47661284223827716 0.4672880665020414 0.800766841380302 0.34096845092104217 71 0.31481210706876095 0.6384135774077934 0.3067170702109739 0.6278590627931089 0.5857439966080102 1.0157896861525937 0.20207019774243232 0.47986670409965204
0.4687045058935804 0.4575407365975363 0.7980069276431332 0.3186656906993589 72 0.30825251388979275 0.629156497897368 0.2985612701572818 0.6165202030377908 0.5833089254830074 1.012704929803259 0.18575736503456913 0.4515740163641487
0.46020448916136764 0.4484972544119257 0.795062271637075 0.37765293543481887 73 0.30121311804458195 0.6191958602781533 0.29109972402534356 0.6058947847985079 0.5807429320252255 1.0093816112489244 0.2318642067257169 0.5234416641439208
0.4529261052265496 0.45266262123604184 0.7921547715792724 0.32243609629700054 74 0.2951996179669306 0.6106525924861685 0.29429715459144085 0.6110280878806429 0.5781966150416886 1.0061129281168562 0.1875505897660096 0.4573216028279915
0.44493813908485036 0.46249343305635626 0.7894930109419787 0.3086649795348667 75 0.2886043127901131 0.6012719653795876 0.30217150304457485 0.6228153630681377 0.5758654139781169 1.0031206079058403 0.17718298454268336 0.4401469745270501
0.4375374940416926 0.4638695625173848 0.7867266479374655 0.30629975252482283 76 0.28250684613229116 0.5925681419510941 0.303111465449749 0.6246276595850206 0.5734342879695113 1.0000190079054196 0.1748476826063076 0.4377518224433381
0.43014954531046057 0.4426651076873398 0.7839435706853561 0.3303715210717619 77 0.2764299111538096 0.5838691794671116 0.28572003466284723 0.5996101807118324 0.5709989747575736 0.9968881666131387 0.19193392957549207 0.4688091125680317
0.42163163010516885 0.42931975251792565 0.7811845807601576 0.307737269709387 78 0.26944590433804283 0.5738173558722949 0.2754763789981092 0.5831631260377421 0.5685732179592377 0.9937959435610776 0.17572950000049237 0.4397450394182816
0.4138260635759329 0.42367863529206956 0.7787490365164512 0.33194615234932906 79 0.26305241224133247 0.5645997149105333 0.2706338766242794 0.5767233939598597 0.5664520355342999 0.9910460374986025 0.19549484996443367 0.46839745473422445
0.407447869590748 0.43065812162711953 0.776335976916887 0.3086660252345721 80 0.25783494278161434 0.5570607963998817 0.2755643833530541 0.585751859901185 0.5643483056909717 0.9883236481428024 0.1773485236937198 0.4399835267754244
0.400287433636501 0.45022992536311257 0.7736494531316678 0.33066403053300764 81 0.25199141773326666 0.5485834495397353 0.29141884972370447 0.6090410010025207 0.5619934049084234 0.9853055013549121 0.19402054387447965 0.4673075171915356
0.3928628722639264 0.43140899986505055 0.7710143866527186 0.32205685039510584 82 0.2459607289280702 0.5397650155997826 0.276457656472596 0.5863603432575051 0.5596804560056053 0.9823483172998319 0.18827219540973886 0.45584150538047286
0.3865041810433235 0.3945601964445637 0.768458841678203 0.30033692199846396 83 0.24078299475857226 0.5322253673280748 0.24654036173186475 0.5425800311572626 0.5574639311111313 0.9794537522452746 0.1702764309249621 0.4303974130719658
0.380221270163403 0.37585763439888614 0.765995479922008 0.2661082892327348 84 0.2356959216630758 0.5247466186637302 0.23185546277218008 0.5198598060255922 0.5552979988118163 0.9766929610321997 0.1437319852813849 0.3884845931840847
0.3725854783964432 0.38013929531140167 0.7637205601348291 0.29037327103982524 85 0.2295149854954789 0.5156559712974075 0.23480301098657982 0.5254755796362235 0.5533082471373791 0.9741328731322791 0.16118131638276456 0.4195652256968859
0.36563631389766477 0.39835127335675347 0.7611820815745598 0.2865517955667594 86 0.22390238339704716 0.5073702443982824 0.2498961919633102 0.5468063547501967 0.5510882704572729 0.9712758926918467 0.15950773646392127 0.4135958546695976
0.3600464192128566 0.4052376902354952 0.7587048124750633 0.3016533258488364 87 0.21940696775507276 0.5006858706706405 0.25466879790518393 0.5558065825658065 0.5489235642055589 0.9684860607445677 0.16840534158152626 0.4349013101161466
0.3534279561894552 0.40016420972545436 0.7560582395147561 0.2822429016550474 88 0.21408830023873945 0.49276761214017095 0.2505740277621785 0.5497543916887302 0.5466078964084483 0.965508582621064 0.15665216265142828 0.4078336406586665
0.34682718792887374 0.3942343192587099 0.7540956525079658 0.3067167267153311 89 0.2087906402270996 0.4848637356306479 0.24648292830522325 0.5419857102121965 0.5448894606481334 0.9633018443677983 0.17335780430951336 0.4400756491211489
0.3390144316346178 0.37006067122759106 0.7518545995092454 0.30616549620931244 90 0.20253553928498982 0.4754933239842458 0.22706369946416283 0.5130576429910193 0.5429267640061415 0.9607824350123493 0.1746061134654703 0.4377248789531546
0.335110170985846 0.38647868660090445 0.7493269794823035 0.293393115704055 91 0.1994240516861001 0.4707962902855919 0.2400196022520542 0.5329377709497547 0.5407172097116143 0.9579367492529928 0.16415695963351387 0.4226292717745962
0.3285541810271571 0.3661456399323309 0.7472836538958731 0.25048032277370885 92 0.19420120511751754 0.4629071569367967 0.22381740004337708 0.5084738798212847 0.5389222807494609 0.9556450270422854 0.1317086739409165 0.3692519716065012
0.3231123966095812 0.36510215193614404 0.7448810477486199 0.23278253562885393 93 0.18988063150517767 0.45634416171398473 0.222366821373834 0.5078374824984541 0.5368337746349334 0.9529283208623063 0.11818223572381494 0.34738283553389293
0.3171985440665994 0.3787775842915944 0.7425320669884801 0.2626923821504464 94 0.1851928801860281 0.44920420794717075 0.23350717669452403 0.5240479918886648 0.5347805521226161 0.950283581854344 0.14074761656487794 0.3846371477360148
0.30959151338671553 0.37881235651733813 0.7403669397792091 0.27516768365059896 95 0.1791702134804999 0.4400128132929312 0.2331634305225854 0.5244612825120909 0.5328915747201143 0.9478423048383039 0.15069339226771186 0.3996419750334861
0.3053342498038583 0.34640115148547435 0.7380472774567354 0.3121108020598645 96 0.17581874761503924 0.4348497519926774 0.2066307359135234 0.48617156705742526 0.5308628387293227 0.945231716184148 0.176071483761623 0.4481501203581061
0.3008489580813062 0.3373005528679437 0.7360351355350992 0.25509186895633273 97 0.17228712591764192 0.4294107902449704 0.20047349166976625 0.47412761406612114 0.5291060103484769 0.9429642607217216 0.13565247183169826 0.3745312660809672
0.29430040640427785 0.311210906612532 0.7338712682256766 0.23022468356675257 98 0.16714024556246088 0.4214605672460948 0.17990238923396185 0.4425194239911021 0.5272201610215419 0.9405223754298113 0.11691491567303161 0.34353445146047357
0.28714454724855937 0.32313142372890735 0.7318457738670242 0.268233792766419 99 0.16153776287895563 0.41275133161816313 0.18921723590261177 0.45704561155520296 0.5254417764288943 0.9382497713051541 0.14437358415454632 0.3920940013782917
0.282876305569373 0.3422696441178546 0.7297993557856365 0.3052442840742344 100 0.15821263435668986 0.4075399767820561 0.20439405730040144 0.48014523093530775 0.5236541892198232 0.9359445223514498 0.17052287322535442 0.4399656949231143
